       120        -267595       -3073070           1           0   0.008732120     0.650    0.000060600      0.0410      0.4300       0.040       0.040         106       62.73        0.00        0.00        1.00
       121        -265595       -3073070           1           0   0.002926180     0.650    0.000060600      0.0410      0.4300       0.040       0.030         106       63.95        0.00       14.93        1.00
       122        -266595       -3074070           0           0   0.014667100     0.650    0.000060600      0.0410      0.4300       0.040       0.000         106       51.84        0.00        0.00        1.00
       123        -263595       -3073070           0           0   0.011294400     0.650    0.000060600      0.0410      0.4300       0.040       0.000         108       54.21        0.00        0.00        1.00
       124        -258595       -3076070           0           0   0.022804900     0.650    0.000060600      0.0410      0.4300       0.040       0.000         109       46.50        0.00        0.00        1.00
       125        -265595       -3060070           0           0   0.021749300     0.600    0.000001670      0.0900      0.4150       0.040       0.000         111       52.07        0.00        0.00        1.00
       126        -266595       -3061070           0           0   0.020378500     0.600    0.000001670      0.0900      0.4150       0.040       0.000         111       52.01        0.00        0.00        1.00
       127        -264595       -3061070           0           0   0.029146700     0.600    0.000001670      0.0900      0.4150       0.040       0.000         112       52.61        0.00        0.00        1.00
       128        -267595       -3062070           0           0   0.019095200     0.670    0.000001670      0.0900      0.4350       0.040       0.000         113       52.00        0.00        0.00        1.00
       129        -268595       -3063070           0           0   0.029946300     0.670    0.000001670      0.0900      0.4350       0.040       0.000         115       51.64        0.00        0.00        1.00
       130        -269595       -3064070           1           0   0.010547500     0.670    0.000001670      0.0900      0.4350       0.040       0.040         115       52.57        0.00        0.00        1.00
       131        -269595       -3066070           0           0   0.018703300     0.670    0.000001670      0.0900      0.4350       0.040       0.000         116       52.55        0.00        0.00        1.00
       132        -268595       -3067070           0           0   0.011237500     0.650    0.000001670      0.0900      0.4300       0.040       0.000         117       52.63        0.00        0.00        1.00
       133        -269595       -3072070           1           0   0.014562400     0.650    0.000060600      0.0410      0.4300       0.040       0.050         119       64.46        0.00        0.00        1.00
       134        -267595       -3074070           1           0   0.011963500     0.650    0.000060600      0.0410      0.4300       0.040       0.040         120       67.05        0.00        0.00        1.00
       135        -265595       -3074070           1           0   0.006128830     0.650    0.000060600      0.0410      0.4300       0.040       0.030         121       58.70        0.00       14.92        1.00
       136        -266595       -3075070           0           0   0.017755300     0.650    0.000060600      0.0410      0.4300       0.040       0.000         122       44.03        0.00        0.00        1.00
       137        -262595       -3073070           0           0   0.010574100     0.650    0.000060600      0.0410      0.4300       0.040       0.000         123       49.98        0.00        0.00        1.00
       138        -264595       -3060070           0           0   0.008240520     0.600    0.000001670      0.0900      0.4150       0.040       0.000         125       52.64        0.00        0.00        1.00
       139        -266595       -3060070           0           0   0.012556100     0.600    0.000001670      0.0900      0.4150       0.040       0.000         126       51.84        0.00        0.00        1.00
       140        -267595       -3061070           0           0   0.013193300     0.600    0.000001670      0.0900      0.4150       0.040       0.000         128       51.66        0.00        0.00        1.00
       141        -268595       -3062070           0           0   0.011964800     0.600    0.000001670      0.0900      0.4150       0.040       0.000         129       51.63        0.00        0.00        1.00
       142        -269595       -3063070           1           0   0.023775600     0.670    0.000001670      0.0900      0.4350       0.040       0.050         130       51.70        0.00        0.00        1.00
       143        -270595       -3064070           1           0   0.005908150     0.670    0.000001670      0.0900      0.4350       0.040       0.040         130       52.60        0.00        0.00        1.00
       144        -269595       -3067070           0           0   0.020263900     0.650    0.000001670      0.0900      0.4300       0.040       0.000         131       52.10        0.00        0.00        1.00
       145        -269595       -3071070           1           0   0.014152100     0.670    0.000060600      0.0410      0.4350       0.040       0.050         133       61.84        0.00        0.00        1.00
       146        -270595       -3072070           0           0   0.014090100     0.650    0.000060600      0.0410      0.4300       0.040       0.000         133       51.20        0.00        0.00        1.00
       147        -268595       -3074070           1           0   0.010612500     0.650    0.000060600      0.0410      0.4300       0.040       0.040         134       82.11        0.00        0.00        1.00
       148        -264595       -3074070           1           0   0.003377310     0.650    0.000060600      0.0410      0.4300       0.040       0.030         135       67.14        0.00       14.90        1.00
       149        -266595       -3059070           0           0   0.011718000     0.600    0.000001670      0.0900      0.4150       0.100       0.000         139       51.71        0.00        0.00        1.00
       150        -267595       -3060070           0           0   0.012099800     0.600    0.000001670      0.0900      0.4150       0.040       0.000         140       51.55        0.00        0.00        1.00
       151        -268595       -3061070           0           0   0.015557400     0.600    0.000001670      0.0900      0.4150       0.040       0.000         141       50.95        0.00        0.00        1.00
       152        -269595       -3062070           1           0   0.018729200     0.670    0.000001670      0.0900      0.4350       0.040       0.050         142       51.78        0.00        0.00        1.00
       153        -270595       -3063070           0           0   0.009125860     0.670    0.000001670      0.0900      0.4350       0.040       0.000         143       51.33        0.00        0.00        1.00
       154        -271595       -3064070           1           0   0.010806500     0.670    0.000001670      0.0900      0.4350       0.040       0.040         143       52.82        0.00        0.00        1.00
       155        -270595       -3065070           0           0   0.015206900     0.670    0.000001670      0.0900      0.4350       0.040       0.000         143       52.10        0.00        0.00        1.00
       156        -269595       -3070070           1           0   0.013993300     0.650    0.000060600      0.0410      0.4300       0.040       0.050         145       59.81        0.00        0.00        1.00
       157        -270595       -3071070           0           0   0.011679300     0.650    0.000060600      0.0410      0.4300       0.040       0.000         145       52.03        0.00        0.00        1.00
       158        -271595       -3072070           0           0   0.020175000     0.650    0.000060600      0.0410      0.4300       0.040       0.000         146       42.01        0.00        0.00        1.00
